Arrest Date,Time,Area Name,Age,Sex Code,Descent Code,Arrest Type Code,Charge Description,latitude,longitude,loja_0.5_milha,loja_1_milha,escola_0.5_milha,escola_1_milha
2014-02-13,2355.0,Topanga,22,F,W,M,possess 28.5 grams or less of marijuana**,34.201,-118.6059,0,1,4,7
2014-02-07,2200.0,Topanga,18,F,H,M,possess 28.5 grams or less of marijuana,34.1397,-118.5704,0,0,0,0
2014-06-28,1930.0,Olympic,23,M,H,M,possess 28.5 grams or less of marijuana**,34.049,-118.2907,2,5,3,23
2014-01-31,1800.0,Topanga,16,M,W,I,possess 28.5 grams or less of marijuana,34.1613,-118.6022,0,0,1,2
2014-01-31,1800.0,Topanga,16,M,W,I,possess 28.5 grams or less of marijuana,34.1613,-118.6022,0,0,1,2
2014-03-26,1240.0,Olympic,28,M,H,I,possess 28.5 grams or less of marijuana,34.0578,-118.3091,3,9,3,12
2014-01-09,1515.0,Topanga,21,F,W,M,possess 28.5 grams or less of marijuana,34.2096,-118.5754,0,0,2,8
2014-02-13,2355.0,Topanga,23,M,W,M,possess 28.5 grams or less of marijuana**,34.201,-118.6059,0,1,4,7
2014-05-21,2115.0,Topanga,29,M,W,M,possess 28.5 grams or less of marijuana**,34.1811,-118.6059,1,1,0,1
2014-09-29,750.0,Olympic,25,M,H,I,possess 28.5 grams or less of marijuana,34.0539,-118.3207,1,4,1,11
2014-07-02,2030.0,Topanga,24,M,W,M,possess 28.5 grams or less of marijuana,34.1938,-118.5735,0,0,1,5
2014-06-28,1940.0,Olympic,20,M,H,M,possess 28.5 grams or less of marijuana**,34.049,-118.2907,2,5,3,23
2014-10-16,1350.0,Olympic,19,M,H,M,possess 28.5 grams or less of marijuana,34.0503,-118.3163,2,5,1,12
2014-03-12,100.0,Topanga,19,M,H,I,possess 28.5 grams or less of marijuana,34.2059,-118.5797,0,1,1,7
2015-03-20,1840.0,Central,36,M,B,M,possess 28.5 grams or less of marijuana**,34.0449,-118.2458,9,19,0,5
2015-02-21,1200.0,Central,23,M,H,M,possess 28.5 grams or less of marijuana**,34.051,-118.24799999999999,7,16,1,9
2015-02-11,1540.0,Central,33,M,B,M,possess 28.5 grams or less of marijuana**,34.0446,-118.245,8,18,0,5
2015-02-24,1400.0,Central,52,M,B,M,possess 28.5 grams or less of marijuana**,34.0442,-118.2439,7,19,0,5
2015-03-07,930.0,Central,41,M,B,M,possess 28.5 grams or less of marijuana**,34.0481,-118.2507,12,18,2,9
2014-12-08,2210.0,Topanga,44,M,B,I,possess 28.5 grams or less of marijuana,34.2202,-118.571,0,1,2,6
2014-11-19,1030.0,Topanga,18,M,H,I,possess 28.5 grams or less of marijuana,34.1956,-118.5885,0,1,1,6
2014-10-18,1845.0,Topanga,29,M,W,M,possess 28.5 grams or less of marijuana,34.1685,-118.6058,0,0,0,1
2015-03-18,1305.0,Central,50,M,B,M,possess 28.5 grams or less of marijuana**,34.0515,-118.2424,5,16,0,7
2015-04-11,2200.0,Central,22,M,H,M,possess 28.5 grams or less of marijuana**,34.0516,-118.2561,5,16,3,16
2014-10-11,1645.0,Topanga,36,M,H,M,possess 28.5 grams or less of marijuana**,34.1974,-118.5884,0,1,1,7
2015-02-06,1300.0,Central,53,M,B,M,possess 28.5 grams or less of marijuana,34.0433,-118.2504,10,19,0,5
2014-09-24,1425.0,Topanga,25,M,W,M,possess of marijuana while driving veh,34.1884,-118.5797,0,0,0,3
2014-09-19,400.0,Topanga,25,M,H,M,possess 28.5 grams or less of marijuana**,34.201,-118.6044,0,1,4,7
2015-05-15,2050.0,Central,25,M,B,M,possess 28.5 grams or less of marijuana,34.0446,-118.245,8,18,0,5
2015-03-06,1550.0,Central,34,M,B,M,possess 28.5 grams or less of marijuana**,34.0563,-118.2374,4,8,1,6
2015-01-16,1330.0,Central,25,M,B,M,possess 28.5 grams or less of marijuana,34.0428,-118.2461,11,20,1,6
2015-03-20,1915.0,Central,57,M,B,M,possess 28.5 grams or less of marijuana**,34.0446,-118.245,8,18,0,5
2015-06-22,1500.0,Central,34,M,H,M,possess 28.5 grams or less of marijuana**,34.0449,-118.2458,9,19,0,5
2015-07-02,1555.0,Central,33,M,B,M,possess 28.5 grams or less of marijuana**,34.0403,-118.2421,3,18,2,4
2015-07-28,1830.0,Central,50,M,B,M,possess 28.5 grams or less of marijuana**,34.0435,-118.2427,7,17,0,6
2015-08-10,1540.0,Central,34,M,B,M,possess 28.5 grams or less of marijuana,34.0448,-118.2474,10,18,0,5
2015-08-26,1500.0,Central,60,M,H,M,possess 28.5 grams or less of marijuana,34.0449,-118.2458,9,19,0,5
2015-07-11,1810.0,Central,55,M,B,M,possess 28.5 grams or less of marijuana**,34.0481,-118.2507,12,18,2,9
2015-04-20,1515.0,Central,44,M,H,M,possess 28.5 grams or less of marijuana,34.0449,-118.2458,9,19,0,5
2015-09-21,2320.0,Central,29,M,B,M,possess 28.5 grams or less of marijuana**,34.0444,-118.2628,6,15,1,15
2015-08-02,1200.0,Central,45,M,B,M,possess 28.5 grams or less of marijuana,34.0448,-118.2474,10,18,0,5
2015-06-15,1730.0,Central,50,M,B,M,possess 28.5 grams or less of marijuana**,34.0448,-118.2474,10,18,0,5
2015-04-20,1430.0,Central,49,M,H,M,possess 28.5 grams or less of marijuana,34.0449,-118.2458,9,19,0,5
2015-04-21,1855.0,Central,58,M,B,M,possess 28.5 grams or less of marijuana**,34.0448,-118.2474,10,18,0,5
2015-06-19,2010.0,Central,67,M,B,M,possess 28.5 grams or less of marijuana**,34.0453,-118.2443,10,18,0,5
2015-07-28,1810.0,Central,44,M,H,M,possess 28.5 grams or less of marijuana**,34.0435,-118.2427,7,17,0,6
2015-06-19,1730.0,Central,28,M,B,M,poss of more than 28.5 grams of marijuana,34.0438,-118.2547,10,21,1,6
2015-09-04,1930.0,Central,31,M,H,M,possess 28.5 grams or less of marijuana,34.0752,-118.2276,2,3,2,7
2015-04-25,305.0,Central,21,M,H,M,possess 28.5 grams or less of marijuana**,34.0383,-118.25399999999999,8,21,2,8
2015-04-20,1515.0,Central,45,M,H,M,possess 28.5 grams or less of marijuana,34.0449,-118.2458,9,19,0,5
2015-08-10,1950.0,Central,22,M,H,M,possess 28.5 grams or less of marijuana**,34.0437,-118.2455,10,20,0,6
2015-08-10,1950.0,Central,19,M,H,M,possess 28.5 grams or less of marijuana**,34.0442,-118.2439,7,19,0,5
2015-05-11,1440.0,Central,27,M,H,M,possess 28.5 grams or less of marijuana**,34.0495,-118.2458,8,16,0,7
2015-12-30,2200.0,Central,23,M,H,M,possess 28.5 grams or less of marijuana**,34.0448,-118.2474,10,18,0,5
2015-10-31,240.0,Central,49,M,W,M,possess 28.5 grams or less of marijuana,34.0644,-118.2387,1,4,3,7
2015-01-09,2330.0,Rampart,17,M,H,M,possess 28.5 grams or less of marijuana,34.0777,-118.2868,0,2,7,14
2015-10-27,2045.0,Central,29,M,W,M,possess 28.5 grams or less of marijuana**,34.0419,-118.2485,10,21,1,6
2015-12-22,2330.0,Central,49,M,B,M,possess 28.5 grams or less of marijuana**,34.0461,-118.2476,12,19,0,5
2015-10-30,2015.0,Central,27,M,B,M,possess 28.5 grams or less of marijuana**,34.0488,-118.2518,9,18,2,10
2015-11-24,1510.0,Central,57,M,H,M,possess 28.5 grams or less of marijuana**,34.0448,-118.2474,10,18,0,5
2015-12-04,1610.0,Central,32,M,B,M,possess 28.5 grams or less of marijuana,34.0442,-118.2439,7,19,0,5
2015-04-29,1645.0,Rampart,29,M,H,I,possess 28.5 grams or less of marijuana,34.0455,-118.2765,0,7,5,20
2015-07-11,1905.0,Rampart,30,F,W,I,possess 28.5 grams or less of marijuana,34.0777,-118.2868,0,2,7,14
2015-06-19,2230.0,Rampart,30,M,H,I,possess 28.5 grams or less of marijuana,34.0559,-118.2756,1,5,6,28
2015-09-13,40.0,Rampart,21,M,H,I,possess 28.5 grams or less of marijuana,34.0524,-118.2678,0,7,7,21
2015-04-23,1645.0,Rampart,17,M,H,M,possess 28.5 grams or less of marijuana,34.0629,-118.2823,1,5,10,32
2015-04-19,1815.0,Rampart,24,M,H,I,possess 28.5 grams or less of marijuana,34.0593,-118.2719,2,3,7,27
2015-10-04,1455.0,Rampart,54,M,H,M,possess 28.5 grams or less of marijuana**,34.0909,-118.295,0,5,4,8
2015-05-07,1800.0,Rampart,19,M,H,M,possess 28.5 grams or less of marijuana,34.0767,-118.2707,1,4,2,14
2015-04-22,1120.0,Rampart,23,M,H,I,possess 28.5 grams or less of marijuana,34.0567,-118.2815,2,5,9,31
2015-05-14,1125.0,Rampart,19,M,H,M,possess 28.5 grams or less of marijuana,34.071999999999996,-118.2722,0,4,5,21
2015-03-04,1250.0,Rampart,43,M,W,M,poss of more than 28.5 grams of marijuana,34.0764,-118.2905,1,2,8,18
2015-06-09,1830.0,Rampart,25,M,H,M,possess 28.5 grams or less of marijuana**,34.0768,-118.2868,0,2,7,16
2015-04-21,1845.0,Rampart,20,M,B,I,possess 28.5 grams or less of marijuana,34.0693,-118.2687,1,4,4,23
2015-11-16,1425.0,Rampart,20,M,H,M,possess 28.5 grams or less of marijuana**,34.0547,-118.2772,1,5,8,27
2015-02-18,1800.0,Rampart,45,M,H,M,possess 28.5 grams or less of marijuana**,34.0729,-118.2664,0,4,3,15
2015-08-04,1150.0,Southwest,53,M,B,I,possess 28.5 grams or less of marijuana,34.0146,-118.3089,0,1,5,14
2015-03-11,1740.0,Southwest,19,M,H,M,possess 28.5 grams or less of marijuana**,34.036,-118.289,0,5,5,16
2015-01-03,1700.0,Southwest,21,M,B,M,poss of more than 28.5 grams of marijuana,34.0145,-118.3045,0,1,4,15
2015-06-09,1610.0,Hollenbeck,21,F,O,M,possess 28.5 grams or less of marijuana,34.0716,-118.2224,2,4,3,8
2015-05-09,120.0,Southwest,36,M,B,M,possess 28.5 grams or less of marijuana**,34.0037,-118.29799999999999,1,1,4,16
2015-09-29,1900.0,Hollenbeck,18,M,H,M,possess 28.5 grams or less of marijuana,34.0382,-118.2064,0,2,7,17
2015-09-15,1450.0,Hollenbeck,25,M,H,I,possess 28.5 grams or less of marijuana,34.0757,-118.1711,1,1,1,7
2015-08-18,1600.0,Hollenbeck,21,F,H,M,possess 28.5 grams or less of marijuana,34.031,-118.2079,2,2,7,19
2015-12-02,935.0,Southwest,30,M,B,M,possess 28.5 grams or less of marijuana,34.0256,-118.31200000000001,0,2,1,12
2015-09-27,1035.0,Hollenbeck,29,M,H,M,possess 28.5 grams or less of marijuana,34.0263,-118.2196,1,5,4,14
2015-11-19,735.0,Southwest,25,M,H,I,possess 28.5 grams or less of marijuana,34.0291,-118.3002,0,5,3,11
2015-05-21,1825.0,Hollenbeck,23,M,H,M,possess 28.5 grams or less of marijuana**,34.0716,-118.2224,2,4,3,8
2015-11-04,1940.0,Hollenbeck,23,M,H,M,possess 28.5 grams or less of marijuana**,34.0757,-118.1711,1,1,1,7
2015-04-19,2205.0,Hollenbeck,38,M,H,M,possess 28.5 grams or less of marijuana**,34.0802,-118.1769,0,1,4,8
2015-05-05,1430.0,Southwest,53,M,B,M,possess 28.5 grams or less of marijuana**,34.0098,-118.3351,0,0,1,7
2015-08-18,1545.0,Hollenbeck,19,M,H,M,possess 28.5 grams or less of marijuana,34.031,-118.2079,2,2,7,19
2015-08-17,2050.0,Southwest,23,M,H,I,possess 28.5 grams or less of marijuana,34.0186,-118.2889,0,6,3,11
2015-03-13,1500.0,Southwest,20,M,H,M,possess 28.5 grams or less of marijuana**,34.0145,-118.2937,0,3,2,18
2015-06-04,2040.0,Southwest,27,M,B,I,possess 28.5 grams or less of marijuana,34.008,-118.3351,0,0,1,9
2015-09-29,1900.0,Hollenbeck,22,M,H,M,possess 28.5 grams or less of marijuana,34.0382,-118.2064,0,2,7,17
2015-09-28,1510.0,Southwest,23,M,B,M,possess 28.5 grams or less of marijuana**,34.009,-118.3214,0,1,5,12
2015-04-21,1630.0,Hollenbeck,20,M,H,M,possess 28.5 grams or less of marijuana**,34.0502,-118.2093,1,2,2,15
2015-12-12,2110.0,Hollenbeck,23,M,H,I,possess 28.5 grams or less of marijuana,34.0623,-118.198,0,1,2,10
2015-09-15,1345.0,Hollenbeck,23,M,H,I,possess 28.5 grams or less of marijuana,34.0263,-118.2196,1,5,4,14
2015-03-15,1030.0,Southwest,19,M,A,M,possess 28.5 grams or less of marijuana**,34.0204,-118.29,0,6,4,12
2015-09-23,1345.0,Hollenbeck,34,M,H,M,possess of marijuana while driving veh,34.0245,-118.2143,2,3,5,14
2015-09-29,1900.0,Hollenbeck,19,M,H,M,possess 28.5 grams or less of marijuana,34.0382,-118.2064,0,2,7,17
2015-05-18,2120.0,Hollenbeck,19,M,H,I,possess 28.5 grams or less of marijuana,34.0527,-118.1969,0,1,4,8
2015-04-17,1930.0,Hollenbeck,26,M,H,M,possess 28.5 grams or less of marijuana**,34.0865,-118.1647,1,2,2,6
2015-12-18,2230.0,Hollywood,41,M,B,M,possess 28.5 grams or less of marijuana,34.1016,-118.3361,6,14,2,5
2015-08-26,2020.0,Harbor,24,M,H,M,possess 28.5 grams or less of marijuana**,33.7793,-118.24799999999999,0,0,1,2
2015-05-19,1915.0,Hollenbeck,19,M,H,M,possess 28.5 grams or less of marijuana**,34.0188,-118.1961,1,3,0,7
2015-11-21,2350.0,Hollywood,28,M,H,M,possess 28.5 grams or less of marijuana,34.098,-118.3441,6,15,2,5
2015-05-19,1915.0,Hollenbeck,29,F,B,M,possess 28.5 grams or less of marijuana**,34.0189,-118.1942,1,2,1,6
2015-07-30,1300.0,Hollywood,30,M,B,I,possess 28.5 grams or less of marijuana,34.1016,-118.3387,1,15,2,4
2015-08-05,1505.0,Hollenbeck,22,M,H,M,possess 28.5 grams or less of marijuana,34.0307,-118.2074,2,2,6,19
2015-10-24,1920.0,Hollywood,30,F,H,M,possess 28.5 grams or less of marijuana,34.0908,-118.3201,0,11,6,9
2015-11-19,1155.0,Hollenbeck,14,M,H,I,possess 28.5 grams or less of marijuana,34.0239,-118.2034,2,3,3,15
2015-11-03,245.0,Harbor,24,F,W,M,possess 28.5 grams or less of marijuana**,33.7388,-118.2879,0,0,3,8
2015-04-08,1500.0,Hollenbeck,20,M,H,M,possess 28.5 grams or less of marijuana,34.0502,-118.2093,1,2,2,15
2015-09-19,100.0,Hollywood,25,M,B,M,possess 28.5 grams or less of marijuana,34.0997,-118.335,8,14,2,6
2015-11-15,1915.0,Hollywood,37,M,B,M,possess 28.5 grams or less of marijuana,34.1016,-118.3333,8,12,2,5
2015-06-24,1810.0,Hollenbeck,29,F,W,M,possess 28.5 grams or less of marijuana**,34.0188,-118.1961,1,3,0,7
2015-07-01,1635.0,Hollenbeck,21,M,H,M,possess 28.5 grams or less of marijuana**,34.0216,-118.2048,2,4,3,11
2015-01-03,5.0,Hollywood,22,M,H,M,possess 28.5 grams or less of marijuana**,34.0863,-118.3051,4,5,2,11
2015-04-23,1925.0,Hollenbeck,21,M,H,M,possess 28.5 grams or less of marijuana,34.0405,-118.20700000000001,0,2,7,16
2015-08-25,1550.0,Hollenbeck,23,M,H,M,possess 28.5 grams or less of marijuana**,34.0695,-118.2143,0,5,4,10
2015-07-10,1750.0,Hollywood,22,M,B,M,give/transport/etc < 28.5 grams marijuana,34.0981,-118.3093,1,3,4,10
2015-11-07,2140.0,Hollywood,23,M,B,M,possess 28.5 grams or less of marijuana**,34.1016,-118.3361,6,14,2,5
2015-05-26,1600.0,Hollywood,24,M,W,I,possess 28.5 grams or less of marijuana,34.0885,-118.3092,4,6,2,11
2015-12-24,1830.0,Hollywood,26,M,B,I,possess 28.5 grams or less of marijuana,34.1016,-118.3267,7,9,2,9
2015-06-22,2000.0,Hollywood,19,M,H,M,give/transport/etc < 28.5 grams marijuana,34.103,-118.3072,1,2,1,8
2015-04-11,2330.0,Harbor,49,M,H,I,possess 28.5 grams or less of marijuana,33.8315,-118.3065,1,1,1,2
2015-03-10,1345.0,Harbor,55,M,B,M,possess 28.5 grams or less of marijuana**,33.7257,-118.2766,0,0,0,2
2015-07-01,1720.0,Hollenbeck,23,F,H,M,possess 28.5 grams or less of marijuana**,34.0307,-118.2074,2,2,6,19
2015-02-24,300.0,Harbor,28,M,W,I,possess 28.5 grams or less of marijuana,33.8067,-118.3009,0,0,3,5
2015-12-08,15.0,Hollywood,27,M,B,I,possess 28.5 grams or less of marijuana,34.1016,-118.3361,6,14,2,5
2015-05-26,1600.0,Hollywood,19,M,W,M,give/transport/etc < 28.5 grams marijuana,34.0885,-118.3092,4,6,2,11
2015-06-23,1815.0,Hollenbeck,25,M,H,I,possess 28.5 grams or less of marijuana,34.0887,-118.1785,0,1,2,7
2015-05-19,1850.0,Hollenbeck,21,M,H,M,possess 28.5 grams or less of marijuana**,34.0188,-118.1961,1,3,0,7
2015-04-08,1300.0,Hollenbeck,40,M,B,M,possess 28.5 grams or less of marijuana,34.0515,-118.2107,1,2,2,12
2015-07-14,1020.0,Hollenbeck,33,F,H,M,possess 28.5 grams or less of marijuana**,34.0216,-118.2048,2,4,3,11
2015-09-30,1441.0,Hollenbeck,28,M,H,M,possess 28.5 grams or less of marijuana,34.0263,-118.2196,1,5,4,14
2015-06-06,900.0,Harbor,33,M,H,M,possess 28.5 grams or less of marijuana**,33.7907,-118.2828,0,0,1,5
2015-12-04,1730.0,Hollywood,45,M,O,M,possess 28.5 grams or less of marijuana,34.1016,-118.3452,2,13,2,4
2015-05-19,1855.0,Hollenbeck,22,M,H,M,possess 28.5 grams or less of marijuana**,34.0189,-118.1942,1,2,1,6
2015-06-13,100.0,Harbor,37,M,H,M,possess 28.5 grams or less of marijuana**,33.7862,-118.2908,0,0,1,3
2015-03-29,1910.0,Hollenbeck,20,M,H,M,possess 28.5 grams or less of marijuana**,34.0794,-118.1974,0,1,4,12
2015-10-16,2330.0,Hollywood,32,M,B,M,possess 28.5 grams or less of marijuana,34.0999,-118.3038,1,3,0,8
2015-03-30,2330.0,Hollywood,25,M,H,M,possess 28.5 grams or less of marijuana,34.1016,-118.335,8,12,2,5
2015-03-19,2240.0,Hollywood,37,M,B,M,possess 28.5 grams or less of marijuana**,34.1016,-118.3348,8,12,2,5
2015-01-22,1840.0,Hollywood,18,M,H,M,possess 28.5 grams or less of marijuana**,34.0908,-118.3244,1,11,2,10
2015-02-03,330.0,Hollywood,21,M,H,M,possess 28.5 grams or less of marijuana,34.1138,-118.3565,0,1,0,0
2015-03-30,2345.0,Hollywood,23,M,B,M,possess 28.5 grams or less of marijuana,34.1016,-118.3387,1,15,2,4
2015-01-16,2250.0,Hollywood,31,M,B,I,possess 28.5 grams or less of marijuana,34.1016,-118.331,8,11,1,8
2015-04-17,1700.0,Hollywood,21,F,B,M,possess 28.5 grams or less of marijuana,34.0889,-118.3277,1,12,1,9
2015-04-17,2130.0,Hollywood,39,M,B,I,possess 28.5 grams or less of marijuana,34.1016,-118.331,8,11,1,8
2015-04-04,100.0,Hollywood,29,M,B,I,possess 28.5 grams or less of marijuana,34.1016,-118.3387,1,15,2,4
2015-03-11,10.0,Hollywood,19,M,H,I,possess 28.5 grams or less of marijuana,34.0863,-118.3051,4,5,2,11
2015-05-04,2130.0,Hollywood,22,M,H,I,possess 28.5 grams or less of marijuana,34.0981,-118.3056,1,3,2,9
2015-02-07,2145.0,Hollywood,20,M,W,M,possess 28.5 grams or less of marijuana**,34.0998,-118.3237,6,8,1,10
2015-03-15,1000.0,Hollywood,19,F,H,I,possess 28.5 grams or less of marijuana,34.0861,-118.303,4,5,2,12
2015-05-06,1615.0,Hollywood,27,M,H,M,possess 28.5 grams or less of marijuana,34.0885,-118.3064,4,6,2,11
2015-04-15,2055.0,Hollywood,21,M,H,M,possess 28.5 grams or less of marijuana,34.0997,-118.3363,6,15,2,6
2015-01-30,1730.0,Hollywood,39,M,H,M,possess 28.5 grams or less of marijuana**,34.1041,-118.3433,1,14,1,3
2015-01-17,1410.0,Hollywood,21,M,W,M,possess 28.5 grams or less of marijuana,34.1016,-118.3267,7,9,2,9
2015-03-07,30.0,Hollywood,19,M,H,M,possess 28.5 grams or less of marijuana,34.1016,-118.3374,2,15,2,5
2015-01-21,230.0,Hollywood,22,M,B,I,possess 28.5 grams or less of marijuana,34.1016,-118.3417,1,15,2,4
2015-10-22,220.0,Hollywood,25,M,W,M,possess 28.5 grams or less of marijuana,34.1016,-118.3295,8,9,1,10
2015-08-01,1900.0,Hollywood,20,M,H,M,possess 28.5 grams or less of marijuana,34.1016,-118.3374,2,15,2,5
2015-08-05,1950.0,Hollywood,19,M,H,M,possess 28.5 grams or less of marijuana,34.0981,-118.3071,1,4,2,10
2015-06-02,1820.0,Hollywood,21,M,B,I,possess 28.5 grams or less of marijuana,34.0944,-118.3125,1,11,6,11
2015-09-26,830.0,Hollywood,21,M,H,M,possess 28.5 grams or less of marijuana,34.0998,-118.331,8,12,1,9
2015-06-11,1940.0,Hollywood,20,M,O,I,possess 28.5 grams or less of marijuana,34.1016,-118.331,8,11,1,8
2015-07-17,2145.0,Hollywood,36,M,W,M,possess 28.5 grams or less of marijuana,34.103,-118.3225,5,8,1,7
2015-09-06,115.0,Hollywood,29,M,O,M,possess 28.5 grams or less of marijuana,34.1016,-118.3361,6,14,2,5
2015-06-26,1330.0,Hollywood,27,M,O,M,possess 28.5 grams or less of marijuana,34.103,-118.3387,1,14,2,4
2015-07-28,130.0,Hollywood,19,F,H,M,possess 28.5 grams or less of marijuana**,34.0987,-118.3337,8,14,2,6
2015-07-31,2030.0,Hollywood,26,M,B,M,possess 28.5 grams or less of marijuana,34.0987,-118.3337,8,14,2,6
2015-08-20,2250.0,Hollywood,21,M,B,M,possess 28.5 grams or less of marijuana,34.1016,-118.3348,8,12,2,5
2015-05-22,2300.0,Hollywood,29,F,B,M,possess 28.5 grams or less of marijuana,34.1016,-118.3295,8,9,1,10
2015-07-19,1930.0,Hollywood,20,M,B,M,possess 28.5 grams or less of marijuana**,34.1016,-118.3333,8,12,2,5
2015-07-17,2325.0,Hollywood,25,M,H,M,possess 28.5 grams or less of marijuana,34.1016,-118.3361,6,14,2,5
2015-06-22,2000.0,Hollywood,20,M,H,I,possess 28.5 grams or less of marijuana,34.103,-118.3072,1,2,1,8
2015-06-10,830.0,Hollywood,19,M,H,I,possess 28.5 grams or less of marijuana,34.095,-118.307,1,5,5,9
2015-09-10,1015.0,Hollywood,21,F,O,M,possess 28.5 grams or less of marijuana**,34.1016,-118.3387,1,15,2,4
2015-09-22,1950.0,Hollywood,22,M,B,I,possess 28.5 grams or less of marijuana,34.1016,-118.3387,1,15,2,4
2015-09-21,1340.0,Hollywood,26,M,H,I,possess 28.5 grams or less of marijuana,34.0967,-118.3031,1,4,2,10
2015-10-17,150.0,Hollywood,23,M,B,M,possess 28.5 grams or less of marijuana,34.1016,-118.335,8,12,2,5
2015-08-29,230.0,Hollywood,26,M,B,M,possess 28.5 grams or less of marijuana,34.1016,-118.3361,6,14,2,5
2015-06-10,1845.0,Hollywood,20,F,H,I,possess 28.5 grams or less of marijuana,34.0981,-118.3136,0,9,4,9
2015-09-22,2100.0,Hollywood,19,M,H,I,possess 28.5 grams or less of marijuana,34.1016,-118.3417,1,15,2,4
2015-07-27,1410.0,Hollywood,28,M,B,M,possess 28.5 grams or less of marijuana,34.1016,-118.3387,1,15,2,4
2015-12-14,1530.0,West LA,20,M,B,I,possess 28.5 grams or less of marijuana,34.0368,-118.3888,1,4,3,5
2015-10-07,1500.0,West LA,47,M,W,I,possess 28.5 grams or less of marijuana,34.0477,-118.4443,2,9,1,4
2015-08-11,2035.0,West LA,23,M,W,M,possess 28.5 grams or less of marijuana**,34.0437,-118.443,1,9,1,5
2015-02-02,1425.0,Wilshire,45,M,W,M,possess 28.5 grams or less of marijuana**,34.0474,-118.3666,2,5,2,6
2015-01-31,1345.0,Van Nuys,58,M,B,M,possess 28.5 grams or less of marijuana,34.1867,-118.4487,1,2,4,9
2015-04-25,1715.0,West LA,53,M,W,M,possess 28.5 grams or less of marijuana**,34.0477,-118.4443,2,9,1,4
2015-11-19,2230.0,Hollywood,26,M,B,I,possess 28.5 grams or less of marijuana,34.1016,-118.3333,8,12,2,5
2015-07-07,2340.0,West LA,40,M,W,M,possess 28.5 grams or less of marijuana**,34.0456,-118.4519,0,3,2,3
2015-08-11,2300.0,Wilshire,21,F,H,M,possess 28.5 grams or less of marijuana,34.0466,-118.3414,4,8,1,8
2015-01-13,1950.0,Van Nuys,22,M,B,M,possess 28.5 grams or less of marijuana,34.2048,-118.4727,0,2,1,5
2015-09-09,1255.0,West LA,26,M,W,M,possess 28.5 grams or less of marijuana**,34.0456,-118.4519,0,3,2,3
2015-04-17,1135.0,Wilshire,24,M,B,M,possess 28.5 grams or less of marijuana**,34.0836,-118.3511,2,12,1,7
2015-07-06,1825.0,West LA,49,M,W,I,possess 28.5 grams or less of marijuana,34.0445,-118.4491,1,8,1,5
2015-12-08,1850.0,Hollywood,27,M,B,M,possess 28.5 grams or less of marijuana,34.1016,-118.3361,6,14,2,5
2015-05-15,1220.0,Van Nuys,43,M,W,I,possess 28.5 grams or less of marijuana,34.1958,-118.4553,0,1,3,12
2015-07-28,1850.0,West LA,20,M,H,I,possess 28.5 grams or less of marijuana,34.0437,-118.443,1,9,1,5
